,city,country,latitude,location_data_accuracy,longitude,state,availability,average_image_size,bathroom,bedroom,cat,date_available,description,dog,housing_type,image_number,laundry,parking,price,smoking,square_footage,url
4995751958,Herndon,US,38.950949,0,-77.403188,VA,available now,38571, 2,2 ,cats are OK - purrr,2015-05-04,"
1 Month Free On Select Apartment Homes!1/2 Pet Fees!$99 Garage Special! Welcome To Your New Home!Woodland Park Welcome Home! Call Now: 
 show contact info
 13025 Elm Tree Drive , Herndon, VA, 20171Additional Information:http://vanmetre.woodlandparkapt.com/s11b65 HOME... It's the place where you feel more than just comfortable. It's where you can rejuvenate yourself for life's adventures. And home is the place that thousands of people in Greater Washington, DC are proud to call the signature rental communities of Van Metre Management. Van Metre Management's rental communities prove our family-owned dedication to excellence. They offer the amenities, designs and conveniences you seek in a home that fits your personal style. Features - High Speed Internet and Cable TV  - Luxury appointments throughout  - Two-tone, textured, designer paint treatment  - Built-in home theater surround sound system *in select units  - Full size W/D  - Ceramic tile in bathrooms *in select units  - Floor to ceiling windows  - Intrusion alarms  - Walk-in closets Amenities - All-new community  - Garages available  - Monthly Resident Activities  - 2 community pools  - 2 tennis courts  - Tot lot  - Rock waterfall landscape feature  - 24-hour express maintenance  - 24-hour fitness center  - 24-hour internet café with computer and printer  - Flexible Lease Terms  - Corporate and short term leases available. Pet Policy We Love Pets!No weight limit. Only breed restriction is pitbull.1/2 off pet fee! Driving Directions From the Beltway take Dulles Toll Road (Rte. 267 West). Take exit 11-Fairfax County Pkwy. Make a right on Sunrise Valley Drive. Continue 3 lights and make a left onto Locust Park. The community is directly through the main gate... Office Hours Monday-Friday 9-6Saturday 10-5Sunday 11-5  Managed by Van Metre Companies Equal Housing Opportunity Pricing may include current special and is subject to change without notice. Sat, Apr 25, 2015, 13:12:38 32672373100927623 
",dogs are OK - wooof,apartment,7,w/d in unit,off-street parking,$1829,,1050,http://washingtondc.craigslist.org/nva/apa/4995751958.html
4974386866,Alexandria,US,38.791200,0,-77.081400,VA,available now,45000, 1,1 ,cats are OK - purrr,2015-04-11,"
        Huntington Gardens
2831 Fairhaven Avenue, Alexandria, VA 22303
Call today for more information at: 
 show contact info


SUBURBAN CHARM WITH URBAN AMENITIES!

The newly renovated apartments at Huntington Gardens offer a quiet community. Located in Alexandria only steps away from Huntington Metro Station; easy access to Old Town Alexandria, Reagan International Airport, the Pentagon City Mall and downtown Washington DC. Convenient access to Route 1 and I-495 less than a 1 minute drive.

All apartments feature spacious new kitchens with granite countertops (select units), birch wood cabinets, Hardwood floors, large closets and individually controlled heating and air conditioning units.

*Controlled Entry System
*On-site state of the art fitness center which can/will save you a $100 per month on a gym membership.
*Free and convenient parking for both you and your guest
*A playground with gorgeous sun deck
*Upgraded kitchens with lots of countertop and cabinet space
*Large walk-in closet
*24 hour on-site maintenance.
*Energy efficient, individually controlled Heating and Air Conditioning in each home
*Most utilities included, electric is paid by resident
*Wired for cable TV & high speed internet
*Beautiful Hardwood floors and wall to wall carpet 

SE HABLA ESPANOL
Tax Credit
EHO

",dogs are OK - wooof,apartment,6,laundry in bldg,off-street parking,$1100,,601,http://washingtondc.craigslist.org/nva/apa/4974386866.html
4995695952,,,38.792476,0,-77.521591,,available now,90000, 1,1 ,cats are OK - purrr,2015-05-07,"
♦ Cozy up in this apartment home w/fireplace- Come See It Today! ♦View More Photos andFloor Plan Graphic / Vacancy Details!See information below.http://rosemaryridge.com/floorplans/images/York.jpgRosemary Ridge Luxury Apartments♦ Call Now: 
show contact info
♦ 10901 Wild Ginger Circle, Manassas, VA 20109♦ ""YORK"", 1 bed/1 bath w/DEN, 1,033 sqft, Flat/Single LevelTruly, life in Manassas is far from ordinary. Yet living here means you're just as connected to the DC area as any suburbanite. From the historic Manassas Train Depot, the signature icon of Old Town, you can connect with the city and the world via a full schedule of daily Amtrak and Virginia Railway Express commuter trains. With so much to do in the area, you'll be glad to be in the middle of it all-in your great apartment home at Rosemary Ridge.♦ Interior Features Include:Lofty nine-foot ceilingsGourmet kitchens with dishwashersFull-sized washers and dryersBuilt-in microwavesGas stovesWall-to-wall carpetDens*Cathedral ceilings*Gas fireplaces*♦ Community Amenities Include:Detached private garages available24-hour emergency maintenanceOpen ParkingLocker Room with ShowersBusiness centerTwo tot lotsClubhouseSparkling swimming pool with sundeckFitness CenterDog ParkThis Property is an Equal Housing Opportunity provider360ID:
    ",dogs are OK - wooof,apartment,3,w/d in unit,,$1388,,1033,http://washingtondc.craigslist.org/nva/apa/4995695952.html
4995695742,,,,,,,available now,67500, 1,2 ,cats are OK - purrr,2015-04-25,"
2 Bedroom 1 bath with a beautiful view available now!Parc Rosslyn: 
1531 North Pierce Street, Arlington, VA 22209See Additional Floor Plan Images, Photos and Vacancy Details!

See link below for more information.

http://www.parcrosslynaptscl.comCats and Dogs Warmly Welcomed
*Breed and Weight Restrictions Apply
Call Now:
show contact info
Unit Description: ""Bronte"", 2 bed/1 bath, 916 sqft, Flat/Single LevelCommunity Amenities: Refreshing rooftop poolClubroom on the top floor with Wi-FiPet friendlyBusiness center/conference roomUnderground parkingConcierge servicesIndoor bike storageStunning ViewsFitness center with cardio theatrePatio with BBQ areaInterior Features: Granite countertops (select units)High speed Internet and cable readyGlasstop cooking rangeCeramic tile floors in kitchen and bathsEnergy Star lighting packageSunrooms (select units)Programmable thermostatsFull-height ceramic tile tub surroundsGE Energy Star appliancesWasher/dryer in each residence

The monthly rental price stated on Craigslist is accurate at the time of post.
Please call to verify all pricing and availability as it may be subject to change daily.

Parc Rosslyn - An Equal Housing Opportunity
.-: :-. ...--:-....:-----:..:-.. .----:.----:.----:....-:.---- ...-:---..

EHO / This Property iS AN EquaL HOuSiNg opPortUnitY pRovideR akEZW PyHepB yyHeySn UyHelk fyHeaEG yTiC yHe pIQgE EMW cveelD tyHecMCXKA lyHea RyHeaXj
    ",dogs are OK - wooof,apartment,4,w/d in unit,attached garage,$2544,,916,http://washingtondc.craigslist.org/nva/apa/4995695742.html
4995605851,Manassas,US,38.772973,5,-77.545924,VA,available now,54000, 1,1 ,cats are OK - purrr,2015-04-25,"
        Arcadia Run

*Why Arcadia Run Luxury Apartments is the best place to come home to in the Manassas area*

*""A recent move in and so far everything is amazing! Absolutely love the interior!..I never write reviews but am so thrilled with the job they're doing, I had to share!""* -- *Resident *

*""Since day one the staff has been very nice and helpful. We are very pleased and plan to stay at Arcadia Run for a long time!""* -- *Resident *

*""I was pleasantly surprised by Arcadia Run. The layout is nice, the walls are well-insulated, the maintenance staff is competent and professional, and the staff is outstanding.""* -- *Resident *

The monthly rental price stated on Craigslist is accurate at the time of post.
Please call to verify all pricing and availability as it may be subject to change daily.

Arcadia Run / Equal Housing Opportunity
:-. .-: :::--.-::::.-----.::.-:: :----.:----.:----.:::--.::::: :::-.---::

UbiZtd ybiZySb fbiZaXs lbiZa TbiZcMCWKg EHO / This Property iS AN EquaL HOuSiNg opPortUnitY prOViDeR biZ pIQgE Ope aeKC PbiZuz rbiZbNQ cveelD akEZW
    ",dogs are OK - wooof,apartment,5,w/d in unit,off-street parking,$1350,,789,http://washingtondc.craigslist.org/nva/apa/4995605851.html
4995615395,Fairfax,US,38.877600,0,-77.388500,VA,available now,24545, 1,2 ,cats are OK - purrr,2015-04-25,"
        $1517/ 2br - 985ft² - Pet Friendly 2 bedroom, 1 baths; Great Location!

Looking for a place where you feel at home? East Meadow Apartments can offer you a friendly, respectful environment, convenience to local shopping and dining, close to major highways and public transportation. East Meadow Apartments offer spacious apartments with plenty of storage space. In addition, we pride ourselves in offering the most excellent customer service! We want to make your stay with us an enjoyable one and we hope you will give us the opportunity to do so.

Community Features:

Fully Equipped Kitchen, Dishwasher, Convenient Laundry Facilities, In-home Washer/Dryer,
Central Air Conditioning, Balcony or Patio, Great Storage Space, Ceramic Tile Baths,
Separate Dining Room, New, Thermal-pane Windows, Swimming Pool, Playground, Picnic Area, Clubhouse, Fitness Center, Services for Our Residents, Recycling Program, Beautifully Landscaped Grounds, Off-street Parking.

Residents are responsible for paying utilities. Please call for further information or visit our website.
School Information:

Fairfax County Public School District
•	Elementary: Greenbriar East Elementary School
•	Middle School: Rocky Run Middle School
•	High School: Chantilly High School

The Following breeds are restricted (no full or mix breeds):
Akitas, Chow Chows, Dalmatians, Dobermans, Great Danes, Huskies, Pit Bulls, Staffordshire Terriers, German Shepherds and Rottweiler's.	


Prices are subject to change based on availability.

Apartment 4007 E 3rd Floor Available for Move In  Now or Within Two Weeks!

Near: Annandale, Vienna, Fairfax, Chantilly, Centreville, Dulles, Reston, Herndon, Arlington, Falls Church, Springfield

East Meadow Apartments has accessibility to I-495, U.S. Route 50, and Route 66, there is also a nearby bus to the Metro Station. Also, Fair Oaks Mall and Greenbriar Shopping Center are nearby. College students Northern Virginia Community College and George Mason University are nearby. 


Copy this link in your browser to view our video:      www.EastMeadowVA.com/video


Visit our website:	www.EastMeadowVA.com/CL

Call us today for an appointment: 
 show contact info
or come by during office hours for a tour: 
4023 Majestic Lane, Fairfax, VA 22033

",dogs are OK - wooof,apartment,11,w/d in unit,street parking,$1517,,985,http://washingtondc.craigslist.org/nva/apa/4995615395.html
4995572504,Arlington,US,38.887928,0,-77.076286,VA,available now,30000, 2,2 ,cats are OK - purrr,2015-05-05,"
        Be close to everything in Arlington. Easy access to public transportation, the METRO and more.

If you are looking for an island kitchen, stop looking and lease today!  Only 1 available! 

VIEW OUR WEBSITE:

http://www.gables.com/12twentyone

Gables 12 Twenty One, managed by Gables Residential
1221 N. Pierce Street
Arlington, VA 22209
show contact info


[#1647227]
",dogs are OK - wooof,apartment,9,w/d in unit,,$2470,,1018,http://washingtondc.craigslist.org/nva/apa/4995572504.html
4997930739,,,39.087000,22,-77.168000,,available now,0, 1,2 ,,2015-06-26,"
        I am renting my apartment while on summer vacation End of June to End of August.
$1250 2 br next to Metro, garage
    ",,apartment,0,w/d in unit,attached garage,$1250,,900,http://washingtondc.craigslist.org/mld/apa/4997930739.html
4997495818,Silver,US,38.992439,10,-77.028586,Spring,available now,15000, 2,2 ,cats are OK - purrr,2015-04-26,"
        1/2 month free on select units. Restrictions May apply. See leasing consultant for details.

The Solaire Silver Spring offers generous spaces as well as sensible efficiency featuring deluxe amenities in an urban resort setting. Relax with the peace of mind that comes with living green in a LEED® Gold certified building. Thrive in the dynamic balance of excitement and reflection, nightlife and daydream, access and oasis. The Solaire is the soul of Silver Spring and in the heart of it all. 
Because a generous spirit starts at home!
Features include:
Floor-to-ceiling windows for maximum views and natural light
Balconies, both full and French (per plan)
Beautiful wood-look flooring in your choice of dark or light finish
Gourmet kitchens with stainless steel GE ENERGY STAR® appliances, premium 42"" maple cabinetry, granite countertops in your choice of two colors, and stainless steel sinks with Kohler® pull-out spray faucets
Full-size, extra-large-capacity washers and dryers
Luxurious baths with cultured marble vanity tops and polished chrome water-saving showerheads 
High-speed Internet access
Expansive walk-in closets

Because being at home should be relaxing, never dull!
Amenities include:
Full-service concierge
Resort-style pool and sundeck
Roof deck with chef-style grill, fireplace, seating, and panoramic views
Cyber café with 24"" Mac computers for resident use
Fitness Club with the latest equipment
Resident Lounge/Party Room
Billiards Lounge and Wii Game Room
Media Center with huge HDTV
Underground parking with bike storage
On-site ATM
Direct pathway to metro

Because living green isn't doing without, it's doing better!
Solaire is the first LEED® Gold multifamily building in the area.
GREEN LIVING
100% non-smoking community
ENERGY STAR® appliances and low-flow, water-saving fixtures for lower utility bills
Convenient bike storage
Get anywhere easily on foot, bike, bus, Metro, MARC train
GREEN BY DESIGN
Energy-efficient low-E windows
Building uses 30% less water than standard 
Underground parking reduces heat-island effect of asphalt parking lots
Community uses responsibly generated green power, creating a smaller carbon footprint and supporting a bigger market for renewable energy
Maintenance uses environment-friendly cleaning supplies
Reflective roof that minimizes required energy use
Conveniently located next to Silver Spring Metro (Red Line), for easy access to Metrorail, Metrobus, Ride-On bus, and MARC train lines
BUILT GREEN
Low-VOC paint, carpeting, and adhesives 
75% of construction waste recycled
Building materials include recycled content
Building materials sourced regionally, reducing transportation impact and strengthening the local economy
",dogs are OK - wooof,apartment,18,w/d in unit,attached garage,$2278,no smoking,1000,http://washingtondc.craigslist.org/mld/apa/4997495818.html
4997515996,Silver,US,38.989634,10,-77.028656,Spring,available now,45000, 2,2 ,cats are OK - purrr,2015-04-26,"
 CALL US TODAY! 
show contact info
x542 THE VERIDIAN2 bedroom 2 bath   1086sqft   $2,115 - $2,205  Steps from retail dining, entertainment and attractions in pedestrian friendly downtown Silver Spring, all just minutes from the Metro and excitement of DC.  PROPERTY WEBSITE:  http://www.eqrworld.com/maryland/maryland-apartments/silver-spring/the-veridian-apartments.aspx?ilsid=93
",dogs are OK - wooof,apartment,6,w/d in unit,attached garage,$2115,no smoking,1086,http://washingtondc.craigslist.org/mld/apa/4997515996.html
4997359609,,,,,,,available now,0, 1,1 ,cats are OK - purrr,2015-04-26,"
 Stunning Apartments in the Heart of Gaithersburg, near Shopping! 59044a2 --  1 bed / 1 bath / 690 sq ft / $1,321 - $1,407  Highland Square  17 Barkley Ln Gaithersburg, MD 20877 
show contact info
 Call Us Today! 
 show contact info
x574  Send us an Email  Property Description There is no better time to choose Highland Square as your destination for a new apartment home! Our one-bedroom apartments offer all the room you need with luxury touches you will not find anywhere else. The one-bedroom, one-bedroom apartments come with spacious walk-in closets to store all of your essentials. Each apartment also comes with a fully equipped kitchen with stainless steel appliances and granite countertops. To take care of your laundry, we have installed a full-sized washer and dryer for your convenience. Enjoy the modern dÃ©cor and stunning furniture included in our residential clubhouse. We also offer delightful exterior amenities like an outdoor swimming pool, a business center, and a twenty-four hour fitness facility. Our pet-friendly apartment complex is also located a short walk away from Bohrer Park. Stop by our leasing office and schedule an appointment for a tour of this magnificent property. Floor Plan Features Â Covered patios and balconiesStainless steel appliancesAir ConditioningControlled Access BuildingDisposalMicrowaveDishwasherÂ Built in desk and bookshelvesCeiling FanHigh CeilingsLarge ClosetsWasher/Dryer in UnitSeparate dining areaBreakfast barÂ Patio/BalconyGranite countertopsFireplaceHardwood flooringLinen ClosetsCentral heat Property Amenities Â PoolStorage SpaceFitness CenterOn-site MaintenanceSundeckClubhouseBusiness CenterBBQ/Picnic AreaÂ ParkingPool TableTrellis and Restroom with ShowersBike StorageIndividual TVsComplimentary Wi-FiPilates StudioCardio EquipmentParking:Type - Covered Lot Controlled Access gated Garage Pet Policy: Cats and Dogs are allowed.  Maximum Pet Weight: 80  Maximum Number of Pets: 2 Restrictions or other terms: Restricted canine breeds include: German Shepherd, Akita, Chow Terrier, Chow breed mix, American Staffordshire, Bull Staffordshire, or Terrier Staffordshire mix, Pitbull Staffordshire, Doberman/Doberman pinchers, Rottweiler, Wolf-dog hybrid, Presa Canario . Office HoursMonday:  9:00am to 6:00pm Tuesday:  9:00am to 6:00pm Wednesday:  9:00am to 6:00pm Thursday:  9:00am to 6:00pm Friday:  9:00am to 6:00pm Saturday:  10:00am to 5:00pm Sunday:  12:00pm to 5:00pm Management Company: Riverstone Residential 
",dogs are OK - wooof,apartment,0,w/d in unit,attached garage,$1528,,920,http://washingtondc.craigslist.org/mld/apa/4997359609.html
4997369435,North,US,39.023001,5,-77.104218,Bethesda,available now,45000, 2,2 ,cats are OK - purrr,2015-05-15,"
        Available May 15! Start date flexible for the right tenant!
10101 Grosvenor Place
$2095/mo 
KEY FEATURES
Year Built: 1986, Condo Conversion 2007
Sq Footage: 1200 sqft.
Bedrooms: 2 Bed
Bathrooms: 2 Bath
Parking: 1 Garage spot included, additional garage spot available
Guest Parking 
Lease Duration: 1 Year or Longer
Security Deposit: one month's rent
Move-In Fee: $250
Pets Policy: Pets OK
Laundry: In Unit
Floor: 8th
Property Type: Condo


DESCRIPTION

--------------------------------------------------------------------------------
Welcome home to luxury apartment living with amenities that will make your life easier. A beautiful 2 bedroom, 2 full bath condo for rent in North Bethesda at TenTenOne Grosvenor Place. 

Conveniently located near: Grosvenor Market-Grocery Store (within walking distance-just down the street), Metro accessible (Grosvenor/Strathmore stop), instant access to the beltway 270 and 355, and close to Rock Creek Park and downtown Bethesda and Rockville.

Condo Features: 1200 sq ft, Granite counter tops, Stainless Steel appliances, Maple cabinets, Ample closet space, Central Heat/Air, all utilities included except electric and Parking Space in garage is included! Additional parking spot, and huge storage unit are available, but not included.

Building Features: Fully equipped fitness center overlooking pool and courtyard. Courtyard has a party area with well-maintained grills. Tennis courts and close to jogging trails. Twenty-four hour concierge, Media room and Wi-fi enabled, residents lounge with flat screen TV, Poker Table, Bar area, and space for entertaining. 

Great for urban professional--apply today!


RENTAL FEATURES

--------------------------------------------------------------------------------

•Living room
•Dining room
•Numerous closets
•Stove / Oven
•Top-Freezer Refrigerator
•Dishwasher
•Microwave
•Garbage disposal
•Stainless steel appliances
•Balcony, Deck, or Patio
•Central heat
•Central A/C
•Double pane windows
•Cable-ready, Building set-up for Fios
•Hardwood floor
•Granite countertop
COMMUNITY FEATURES

--------------------------------------------------------------------------------

•Elevator
•Secured entry
•Shared pool
•Fitness center
•Near transportation
•Pond
•Barbecue area
•Business center
•Tennis court
•Guest parking
•Covered parking
•Garage - Attached
",dogs are OK - wooof,apartment,6,w/d in unit,attached garage,$2095,no smoking,1200,http://washingtondc.craigslist.org/mld/apa/4997369435.html
4961998157,Montgomery,US,39.157382,0,-77.203173,Village,available now,45000, 1,2 ,cats are OK - purrr,2015-04-18,"
        ¡Fantástica Ubicación & Habitaciones!

Take $300.00 off your first month's rent in unit 18361-302!!!  Only one unit left at this great price!

Welcome to Cider Mill where you'll find comfort, convenience, and value. At Cider Mill you'll enjoy over 40 acres of mature well-landscaped grounds. Enjoy our amenities which include a fitness center and a refreshing swimming pool. Our on-site management will meet your needs in a friendly, professional manner. Shopping is located nearby--we're across the street from Lakeforest Mall! Cider Mill is located only minutes from I-270 & Shady Grove Red Line Metro Station. Pets are welcome. Let Cider Mill be your new home! Housing Choice Vouchers Welcome. Se aceptan vales de eleccion de vivienda.

A fixture in Montgomery Village for many years, Cider Mill Apartments offers numerous floor plans and a variety of community amenities. Available units are comprised of one, two and three bedrooms. Rent includes electricity, air conditioning, trash pick-up and recycling. All units come cable ready and with fully equipped kitchens, and some feature balconies or patios. Community amenities include an outdoor pool, a fitness room, playground, picnic area, car wash area, parking and several laundry rooms dispersed around the complex. Cats and dogs are welcome at an extra fee. Residents have easy access to bus lines, shopping, dining and day care.

-Playground
-Fitness center
-Large Swimming Pool
-Near Bus Transit / MARC Train
-Separate Dining Room
-Large, Updated Eat-In Kitchen
-Patio or Balcony Available
-Dens Available
-Central Air Conditioning
-Spacious Closets
-Gas Heat
-Laundry Centers On-Site
-24-Hour Emergency Maintenance
-Gas Cooking
-Garbage Disposal
-Car wash

Call: 
 show contact info


EQUAL HOUSING OPPORTUNITY
    ",dogs are OK - wooof,apartment,6,,,$1345,,1000,http://washingtondc.craigslist.org/mld/apa/4961998157.html
4997203188,Forestville,US,38.862164,10,-76.912385,MD,available now,67500, 1,1 ,cats are OK - purrr,2015-04-26,"
        Astonishing One Bedroom Apartment Home Available!

One Bedroom Apartment  Available Now!  Features Lots of Living Space!

You are Sure to Fall In Love!

-Modern kitchens and gas cooking
- Spacious closets
- Plush wall to wall carpeting
-Balconies and patios
-Vertical/Mini Blinds
-Laundry Rooms in each building

Minimum and Maximum Income Requirements Will Apply

Contact: Devin Quinichett
Phone: 
 show contact info

Visit Us Online at Kettler.com


",dogs are OK - wooof,apartment,4,laundry in bldg,off-street parking,$1051,,,http://washingtondc.craigslist.org/mld/apa/4997203188.html
4997045914,,,,,,,available now,0, 2,3 ,,2016-04-04,"
        3BR, 2BA, Living room, Family room, Eat in kitchen, Separate entrance and drive way. house is furnished. Washer/ dryer in unit. Close to 270 and 495 and Montgomery mall. Rent $2,000 per month and it includes utilities. Please call Shantha at 
show contact info
to see the house.
    ",,apartment,0,laundry on site,,$2000,no smoking,,http://washingtondc.craigslist.org/mld/apa/4997045914.html
4997033209,Landover,US,38.935220,0,-76.896111,Hills,available now,54000, 1,2 ,,2016-04-07,"
        Come visit us at Cooper's Crossing Apartments where we have beautiful and spacious one, two and three bedroom apartments in a great location. We are located in Landover Hills very close to Baltimore-Washington Parkway and the Capital Beltway (495). There is also great shopping in close proximity as there is a Wal-Mart across the street and various grocery stores right up the street. We have a lot to offer here at Cooper's Crossing such as balconies with great views, and tons of amenities such as an Olympic size pool and a wonderful fitness center for your convenience. Please call us or email us to schedule an appointment to view our community so you can see for yourself that Coopers Crossing is a great place to live!
    ",,apartment,5,w/d in unit,off-street parking,$1165,,899,http://washingtondc.craigslist.org/mld/apa/4997033209.html
4961888303,,,39.135500,22,-77.282200,,available now,0, 2.5,3 ,,2015-04-03,"
        RENTAL TOWNHOUSE,GOOD OR FAIR CREDIT OK. HAVE 2 RECENT PAYSTUBS AND ID.
PATRICK,
show contact info
",,townhouse,0,,,$1600,,,http://washingtondc.craigslist.org/mld/apa/4961888303.html
4967434828,,,39.019100,0,-77.007600,,available now,0, 3,6 ,,2016-03-01,"
        RENT THIS BEAUTIFUL HOME EITH WOOD FLOORS. GOOD OR FAIR CREDIT OK.2 RECENT PAYSTUBS AND ID.
PATRICK,
show contact info
",,house,0,,,$2100,,,http://washingtondc.craigslist.org/mld/apa/4967434828.html
4996571314,,,,,,,available now,0,,0,cats are OK - purrr,2015-04-25,"
        Would you be interested in LEARNING how to receive a FREE house valued at $300,000.00?

If you are interested please call me at 
 show contact info
Ext 373
        (Serious Inquiries Only)(9am-6pm)
    ",dogs are OK - wooof,apartment,0,,,"$300,000.00",,,http://washingtondc.craigslist.org/mld/apa/4996571314.html
4996568170,Beltsville%2FCollege,US,39.038903,0,-76.944101,Park%2FGreenbelt,available now,33750, 1,1 ,,2015-05-31,"
        Your private fully furnished walkout 1st Floor with additional use of a Beautiful Colonial SFH. Your private bright and quite apartment (see photo) includes: ~20+X15 living room with gas/wood log burning fireplace, huge windows, gallery flood lights, 

in addition to your private wet bar, fully furnished (new queen bed etc) spacious private bedroom with huge windows facing the park, private full bathroom, 

private storage room/wine cellar, sliding glass door to private entrance, laundry/exercise room, approximately 900 sqft.

Step into your private 1200 Sqft beautiful new patio from your 500 sqft living room with fire place. 

See some photos at https://drive.google.com/folderview?id=0B3S0Chwam9cuMEc1ZlhhUUpSUzA&usp=sharing (Master Bedroom and partial basement are not available until this summer.)

Live in style in modern luxurious colonial house of 3 levels. You may use the entire 2nd floor with additional family room, living room, dinning room, breakfast Nook, gourmet kitchen with oak pastry cabinets, 2 large refrigerators, new appliances, another wet bar, storage room, utility room, laundry room, recreational room, 3 zone heating and central A/C. The house owner is relocated. You map pick some one you like (for 3rd floor) if you do not want to live alone in the big house.


The house is most furnished. Your apartment is fully furnished.  You can replace the furniture by yours or ask for more new furniture for you at no extra charge. Wi-Fi, High Speed Internet, Fios/TV, your own Telephone lines. New rugs on sparkling oak hardwood floors, creamy white carpet wall to wall throughout. 



Huge 2 car garage, free parking or store to your hearts' content. Lots of driveway and off-street free parking. Walk through sliding glass doors, to lounge and BBQ onto a two-level redwood siding deck overlooking tennis court in back yard, beautiful wooded park, jogging/exercise trails, a pond with a fishing pier. 


UPSCALE NEIGHBOTHOOD, SO CLOSE IN! Just minutes to 95/495/29/Rt1, NASA, UMD, USDA, ARL, Walter Reed, Easy communte to DC, NIH, APL.





 Minutes  to Metro, Walk to UMDShuttle Bus and 7 Metro bus stops, (around the corner are Bus Stations to Prince George Plaza/Fort Totten/College Park/Greenbelt Metro Stations). 4 major shopping malls/restaurants/cafes/movies in N/S/E/W each direction all in approximately a mile or so (East, about 1/2 mile or so). 

The rent can be as low as $775 /month ( more depending on if, in addition to your Apartment, you get to use or access to any other bedrooms in the house.) Please email your contact information to make an appointment to see the house and to inquire for more details.


",,apartment,8,w/d in unit,attached garage,$825,no smoking,,http://washingtondc.craigslist.org/mld/apa/4996568170.html
4996216591,,,38.998200,22,-77.033800,,available now,67500, 1.5,2 ,cats are OK - purrr,2015-04-25,"
 CALL US TODAY! 
show contact info
x830 8600 APARTMENTS2 bedroom 1.5 bath   890sqft   $1,705 DESCRIPTION:  Our uniquely designed one, two and three bedroom apartments offer ample space w/ a touch of class you won't find anywhere else. Throw in free parking, a fitness center, a swimming pool, cook out pavilions, package acceptance and all utilities included...you've got the best apartment in town! Conveniently located next to downtown Silver Spring, you'll find everything you need within walking distance. Shopping, fine dining, entertainment and even public transportation are right at your finger-tips. While D.C., Bethesda, I495 and Capitol Hill are just a foot step away.When you're with 8600, you're right at home. Call us today! You're keys are waiting!  8600...Right Where You Want To Be!!!! 8600 16th St  Silver Spring, md 20910 
",,apartment,4,laundry on site,off-street parking,$1705,,890,http://washingtondc.craigslist.org/mld/apa/4996216591.html
4996210224,Capitol,US,38.870586,10,-76.887522,Heights,available now,38571,,0,cats are OK - purrr,2015-05-15,"
        Capital Courts has a three bedroom made to fit your needs. Come apply today and get the same day results. Prices are starting from $1005 (prices are subjected to change).

Capitol Courts feature wall to wall carpet, Controlled entry doors, eat in kitchens, vertical mini blinds through out.

Please contact La Nia Kehinde or more information at 
 show contact info
",dogs are OK - wooof,apartment,7,laundry on site,,$1005,no smoking,670,http://washingtondc.craigslist.org/mld/apa/4996210224.html
4996136100,,,38.853900,0,-76.889100,,available now,0, 1,1 ,cats are OK - purrr,2015-05-05,"
        UTILITIES ARE A SMALL FEE!!!

WE HAVE SPACIOUS BEAUTIFUL ONE BEDROOMS APARTMENT HOMES LOCATED ON OUR 65 ACRE COMMUNITY!

INSTANT PRE-APPROVAL ON THE SPOT! HURRY UP & MOVE BEFORE THIS OPPORTUNITY PASSES YOU BY!

CALL Ashley FOR A TOUR TODAY AND ASK ABOUT ALL OUR AMENITIES! 
 show contact info
",,apartment,0,laundry in bldg,,$1055,,700,http://washingtondc.craigslist.org/mld/apa/4996136100.html
4996135222,,,38.853900,0,-76.889100,,available now,0, 2,2 ,cats are OK - purrr,2015-06-15,"

We do Pre-approvals on the spot just bring the following with you
 2 most recent paystubs
 $35 (money order or debit card) app fee per person 18 and over
 Government issued Photo ID
See today, move in tomorrow Call Now!
 Print the application here 
Pre-Approvals with-in mins 
http://oakcresttowers.com/ot%20application%20package.pdf and fax it to 
 show contact info
ATTN ASHLEY 
 LAST ONE LEFT

 Call ASHLEY 
 show contact info


",,apartment,0,laundry in bldg,,$1669,,1300,http://washingtondc.craigslist.org/mld/apa/4996135222.html
4995983548,Elkridge,US,39.173790,0,-76.783447,MD,available now,30000, 2,2 ,cats are OK - purrr,2015-04-25,"
Verde at Howard Square

show contact info

Office Hours


Mon - Fri: 9:30 am - 5:30 pm
Sat: 10:00 am - 5:00 pm
Sun: 12:00 pm - 5:00 pm
Contact Information


7500 Hearthside Way                                                                                                            Elkridge, MD 21075
Call us at 
 show contact info























  



  



  



  



  



  




















* Pricing and availability are subject to change.

** SQFT listed is an approximate value for each apartment.








Community Amenities:
Business center
Online payments
Online work orders
24-hour fitness center
Professionally managed by DOLBEN
Proud affiliate of the NAA
Smoke-free community
Swimming pool with lounge deck and outdoor fireplace
Acres of parkland, trails, walking paths and open space
Clubhouse including great room with catering kitchen and billiard table
Four outdoor courtyards with additional gathering/entertainment space
Designed to a LEED Platinum Standard*
The building is designed to use 40% less water and energy than comparable buildings.*
The building is equipped with solar panels on the roof which will provide approximately 13% of the building's total electricity consumption.*
Priority parking is provided for low-emitting, high-efficiency autos (hybrids).*
Fresh air is ducted into each apartment and in the public spaces and hallways.*
No VOCs (volatile organic compounds) in the carpeting, paint, sealants and other materials are used in the apartments.*
*Eco Friendly Features
",dogs are OK - wooof,apartment,9,w/d in unit,attached garage,$1955,no smoking,1334,http://washingtondc.craigslist.org/mld/apa/4995983548.html
