,city,country,latitude,location_data_accuracy,longitude,state,availability,average_image_size,bathroom,bedroom,cat,date_available,description,dog,housing_type,image_number,laundry,parking,price,smoking,square_footage,url
4985281299,,,,,,,available now,0,,0,cats are OK - purrr,2015-04-19,"
Condos For Sale Starting At $1800 Monthly  Fairfax VA   Reach Us Via Email - Visit Following Link:  http://www.r­­t­­o­­­h­­o­­m­­e­­­s­­a­­l­­­e­­.com/realty/749280/   Property Description  Newly remodeled with great upgrades and centrally located. We have an excellent selection of condos for sale in Fairfax VA with monthly payments from $1800!! These properties will go quick, contact us today for additional information!! 
",dogs are OK - wooof,condo,0,,,$1800,,,http://washingtondc.craigslist.org/nva/apa/4985281299.html
4994916688,,,,,,,available now,24545, 1,1 ,cats are OK - purrr,2015-04-24,"
Welcome To Your New Home!The Beacon of Groveton Excel to New Heights. Call Now: 
 show contact info
 6870 Richmond Highway, Alexandria, VA, 22306Additional Information:http://live.woodresidential.com/4nq51r Welcome to The Beacon of Groveton, our community of Alexandria, Virginia apartments! The Beacon of Groveton puts you at the center of a vibrant residential community. With our FREE shuttle service to the Huntington Metro Station, everything the Washington DC, Alexandria, Fairfax County and the surrounding metro area are only a short commute away! Our spacious apartments in Alexandria, VA include interior amenities like granite countertops and upgraded retro lighting fixtures. Enjoy the benefits of property features like a morning coffee service, Functional Fitness training facility, Media Theatre, Poker Room, and an outdoor Wet Lounge complete with a saltwater pool. Not to mention, with retail and shopping at your doorstep, you'll appreciate how our Alexandria, VA apartments combine the best of distinct living and modern convenience. Features - 29 Unique Studio, 1 and 2 Bedroom Floor Plans - Plank Flooring* - Custom-paned Noise-reducing Windows* - Espresso Colored Cabinetry - Custom Brushed Nickel Hardware - Kitchen Island with Breakfast Bar Seating - Granite Countertops - Upgraded Retro Lighting Fixtures - Ceramic Tile Backsplash in Kitchen - Relaxing Soaking Tubs* - Glass Panel Walk-in Showers* - Porcelain Tile Shower Surrounds and Flooring - Spacious Exterior Patios* - Conveniently Pre-wired for High-speed Data/Phone/Cable - Individual Climate Control with Energy Saving Programmable Thermostats - Walk-in Closets - Custom Closets Available - Crown Molding - Washer & Dryer (included in every apartment) - Fully Equipped Kitchens - Designer Black Appliances - Frost-free Refrigerator with Icemaker - Space Saver Microwave Ovens - Spacious Pantries *In select homes Amenities - FREE Shuttle Service to the Huntington Metro Station! - Retail and Shopping at Your Doorstep - Private Parking Deck - Controlled Access Entry - Beacon House Theatre -- featuring State-of-the-Art Media Equipment - Beacon Beach Club -- featuring Outdoor Wet Lounge complete with Saltwater Pool and Outdoor Entertainment Area - Outdoor Year Round Social Area featuring fire pits, water features, Zen seating and more. - The Hangar -- Über Modern Wi-Fi Café and Tech Lounge - Speakeasy Lounge -- featuring Trendy Clubroom and Pub with Pool Table and Shuffleboard Table - Beacon Sky Club- Poker Room - Simulator Video Gaming Room - Coliseum -- featuring Functional Fitness Training Center/Expresso Bikes - Concierge Services Available - Built by Energy Star Green Building Standards - In-room Dining Services Available - Morning Coffee Service - Storage Space Available - Smoke Free and Pet Free options available Pet Policy We welcome pets! Cats and dogs (breed restrictions apply) are accepted with a $500 one time non-refundable fee and $35-50 per month. Office Hours 10 am - 6 pm Monday - Friday 10 am - 5 pm Saturday 1pm- 5pm Sunday  Managed by Wood Residential Services Equal Housing Opportunity Pricing may include current special and is subject to change without notice. Fri, Apr 24, 2015, 17:12:18 32672389193727623 
",dogs are OK - wooof,apartment,11,w/d in unit,attached garage,$1450,,640,http://washingtondc.craigslist.org/nva/apa/4994916688.html
4984467199,,,38.876106,0,-77.106877,,available now,33750, 1,1 ,cats are OK - purrr,2016-03-01,"
        From this convenient location in the heart of Ballston, walk to the Orange line (Ballston and Virginia Square metros are both 3 blocks away).

Condo is one bedroom, furnished, corporate style end-unit on the top floor (low traffic and quiet) of a boutique and well-maintained mid-size building (Ballston 880 - www.ballston880.com - 880 N Pollard St). Bring your suitcase - everything else you need is already there!

Includes monthly cleaning service. 

Building amenities include gym, theater room, party room, conference room, game / poker room, computer room, pool, and onsite management. 

Unit features include:
-parking spot in building garage (rent will be lower if you don't need the parking spot)
-granite / stainless steel kitchen + bath
-washer and dryer
-hardwood floors
-custom-built walk-in closet
-flat screen HD TV
-modern and contemporary furnishings
-exposed brick balcony

Pets ok.

The unit is available now for $2150/month and lease terms & payments are flexible, including per diem.

--
Keywords: short term, furnished, corporate housing, furnished apartment, corporate lease, washington dc, rosslyn, clarendon, ballston, north arlington, FBI, DHS, FSI, State Department, military.
    ",dogs are OK - wooof,apartment,8,w/d in unit,attached garage,$2150,no smoking,,http://washingtondc.craigslist.org/nva/apa/4984467199.html
4994908244,Arlington,US,38.879874,10,-77.107495,VA,available now,30000, 1,1 ,cats are OK - purrr,2015-04-24,"
 Minutes from restaurants, shopping and the Ballston Metro. Enjoy our rooftop pool, fitness center, and stunning views of the DC skyline.  Pollard  1  bed / 1 bath / 670 sq ft / $2,035 Liberty Tower 818 N Quincy St Arlington, VA 22203 Property Website:  http://www.eqrworld.com/virginia/alexandria-arlington-apartments/ballston/liberty-tower-apartments.aspx?ilsid=93 Want more information? http://unit-availability.com/lead/5ey754328170/1?extnId=4407764 Call Us Today! 
 show contact info
x479  Property Description  Search no further you've found the new home of your dreams! Located in the heart of Arlington's lively Ballston neighborhood Liberty Tower is how home should feel. Liberty Tower boasts spacious floor plans spectacular views and amenities galore. Relax by the rooftop pool bask in the glory of the Washington Monument from our beautiful roof terrace or unwind after a long day in our fully equipped gym. Liberty Tower features gourmet kitchens with granite countertops apartments with floor to ceiling windows and a concierge on duty dedicated to making you VERY SATISFIED.  Floor Plan/Unit Features  * View  * Private Patio  * Washer/Dryer in Unit  * Large Closets  * Private Balcony  * Garage  Property Amenities  * Clubhouse  * Concierge  * Business Center  * Smoke Free Living  * Garage  * Transportation  * Package Receiving  * Fitness Center  * Pool  * Gate Lease Terms: Flexible terms Parking:Pet Policy: Cats and Dogs are allowed. Units: 235 Office HoursMonday:   9:00am to 6:00pm Tuesday:   9:00am to 6:00pm Wednesday:   10:00am to 6:00pm Thursday:   9:00am to 7:00pm Friday:   9:00am to 6:00pm Saturday:   9:00am to 5:00pm Sunday:   12:00pm to 5:00pm Management Company: Equity Residential Call Us Today! 
show contact info
x479 Equal Housing Opportunity
",dogs are OK - wooof,apartment,9,w/d in unit,attached garage,$2035,no smoking,670,http://washingtondc.craigslist.org/nva/apa/4994908244.html
4994921040,,,,,,,available now,38571, 1,2 ,,2015-05-01,"
        -Finished hardwood floors throughout 
-Large living room and dining room with large windows
-Remodeled kitchen with maple cabinetry, pantry, dishwasher, garbage disposal, fridge/freezer, microwave, and range/oven 
-2 large quiet bedrooms facing courtyard 
-Lots of closet/storage space throughout condo - 4 full-sized closets and 2 additional linen/storage closets 
-FREE bike storage
-Additional storage unit available 

-Rent - $1525 plus utilities (utilities are electric/cable)
-Water, sewer, trash removal, 2 parking spaces and guest parking are included in rent--FREE!
-Non-smoking, pet-free unit

Modern, 2 bedroom, 2nd floor, end-unit condominium available for rent in sought-after neighborhood of Del Ray, Alexandria. Del Ray is a vibrant neighborhood situated just minutes from Washington DC between Arlington's Crystal City, Alexandria's Old Town and Shirlington. The condominium is located within Auburn Village, a beautiful, established community of colonial-style garden condos with mature trees, wide lawns, and lots of parking. 

Located on several major bike trails (Four Mile Run, Mount Vernon, etc) and in walking distance to Harris Teeter, the Potomac Yard movie theater and shopping center, and Main Street Del Ray (where you will find great restaurants, a frozen custard shop, coffee shops, a wine/gourmet cheese shop, farmer's market, organic grocery store, and more). It is also located close to Shirlington and Old Town restaurants and movie theatres. As an Alexandria resident, you will also have access to the Alexandria Community Center Gym (free of charge), all Alexandria swimming pools and some of the best schools in the DC area: Cora Kelly Magnet Elementary School, George Washington Middle School, and TC Williams High School.

The location of this beautiful condominium is incredible--you will enjoy a 5 minute hassle-free commute to DC by car and a 10-15 minute commute to DC by metro. it is located 'inside the beltway', offering close proximity to the Pentagon, I-395, George Washington Parkway, I-66, Rt. 1, Reagan National Airport, and more. A metro bus stop is located at the end of the street with regular service to both Crystal City and Braddock Road metros and a new metro stop offering transit to all DC, VA and MD metro points is scheduled to be opened at the end of the street. 
See Link for more info:
http://www.weichertrents.com/56935057/?query=address%3d109%2bE%2bGlebe%2bRd%252c%2bAlexandria%252c%2bVA%26bounds%3d38.8052265668189%252c-77.0937577821534%252c38.8630534331811%252c-77.0195222178466%26origin%3d38.83414%252c-77.05664
",,condo,7,laundry on site,off-street parking,$1525,no smoking,850,http://washingtondc.craigslist.org/nva/apa/4994921040.html
4969634488,dale,US,38.641733,0,-77.311349,city,available now,22500, 2,4 ,,2016-04-15,"

HOUSE FOR RENT IN- DALE CITY- WOODBRIGE VA

single house split foyer 2 levels with 4 bedrooms , 2 full bathroom , walkout finished basement, extremely close to all the amenities including Potomac Mills mall shopping, area schools and major highways Rt. 1, Rt. 123, I-95 all under 5 min driving

The upper level features the 3 bedrooms, 1 bathroom and a living room while the lower level features , 1 bedrooms ,other family room and another full bathroom. And kitchen The laundry room on the lower level also walks out to a good sized, fenced back yard. This property is available now 
 to get more information call 
 show contact info



Details: 
 2 car parking driveway more parking in the street 
 Bedrooms: 4
 Bathrooms: 2 and half 
 Property Type: Split 2 level 
 1 Kitchen 

for $1750. one month deposit one month in advance depending of your credit in the application will check the rental history rental 

for more information call 
 show contact info

",,apartment,12,w/d in unit,detached garage,$1750,,2000,http://washingtondc.craigslist.org/nva/apa/4969634488.html
4986899332,Woodbridge,US,38.643800,22,-77.345100,Va,available now,18000, 2,4 ,,2016-04-19,"

Casa Independiente de 2 niveles cocina equipada con 4 dormitorios, 2 baños , Salida en el basement , muy cerca del Potomac Mills centro comercial , escuelas por la zona y las principales autopistas Rt . 1 , Rt . 123 , I-95 , todo al rededor de 4 min
El nivel superior cuenta con 3 dormitorios , 1 baño y un recibidor de visitas . mientras que las funciones de nivel inferior , 1 dormitorio, otra sala de estar y otro baño completo y lavandería en el nivel inferior también sale a un patio de buen tamaño , cercado para seguridad . Esta propiedad está disponible ahora


$1,750. POR MES ADELANTADO DEPOSITO $1,750
para conseguir más información llame 
 show contact info


",dogs are OK - wooof,house,15,w/d in unit,detached garage,$1750,no smoking,2000,http://washingtondc.craigslist.org/nva/apa/4986899332.html
4971716054,woodbridge,US,38.643800,0,-77.345100,va,available now,27000, 2.5,4 ,cats are OK - purrr,2016-04-01,"
        single house near   split foyer 2 levels single family home equipped with 4 bedrooms , 2 and half  bathroom , walkout finished basement,   extremely close to all the amenities including Potomac Mills mall shopping, area schools and major highways Rt. 1, Rt. 123, I-95 all under 4 min drive
 comminute bus available 

 The upper level features the 3 bedrooms, 1 bathroom and a spacious living room you . while the lower level features , 1 bedrooms ,other  family room and another full bathroom. The laundry room on the lower level also walks out to a good sized, fenced back yard. This property is available in April

to get more information call orlando 
 show contact info





Details: 
3 car parking driveway more parking in the street 
 Bedrooms: 4
Bathrooms: 2 and half  
Property Type: Split 2 level 


for $1750. one month deposit one month in advance in the aplication will check the historal rental and credit status   , 

 call orlando 
 show contact info
",dogs are OK - wooof,house,10,w/d in unit,detached garage,$1750,no smoking,,http://washingtondc.craigslist.org/nva/apa/4971716054.html
4994759972,,,38.890098,5,-77.030037,,available now,90000, 2,2 ,,2015-05-01,"
Please email at ~ laura94645 @ rentnow55 . c0m ~  me for an application. Convenient 2 bedroom 2 bathroom rental open. To apply and for a viewing, contact us by email at ~ laura94645 @ rentnow55 . c0m ~ .*Refrigerator with ice-maker*A spectacular kitchen that was newly renovated*Range/stove*Centrally heated*Sliding back door*Energy saving dishwasher*New disposal*Dryer and washer*Huge bedrooms*Large windows
",,apartment,3,w/d hookups,attached garage,$1500,,1125,http://washingtondc.craigslist.org/nva/apa/4994759972.html
4972416245,Alexandria,US,38.835830,0,-77.101836,VA,available now,33750, 2,2 ,,2015-05-15,"
        Luxury 2 bedrooms 2 full bathrooms condo available for short/long term. 

Conveniently located in Alexandria, VA by King St. and I-395, 1,096 sq feet large corner condo in a gated community. The apartment has been upgraded and features:
- New designer kitchen with fancy granite countertops. It opens to the dining area and living room making it convenient to serve meals and entertain guests
- 2 master bedrooms, each comes with a separate new bathrooms (convenient for roommates and families)
- Hardwood floor throughout
- Energy efficient air conditioner/heater
- 8 min drive to Pentagon city metro station (FREE metro shuttle in morning and evening)
- 17 min drive to the Dupon Cir., World Bank/IMF, IFC is even closer
- Conveniently located to shopping (Giant, Safeway, RiteAd, Costco and Pentagon city shopping mall and Landmark shopping mall are all within 4-7 mins drive) and plus 10 mins to old town Alexandria
-  Balcony, picnic table is just in front, grill facilities are behind the building

The unit is available for short or long term. Monthly rent includes:
- Garage parking spot (for one car). If more than one car, there are parking spots available just outside of the community
- FREE gym
- FREE pool (open during summer)
- FREE metro shuttle to Pentagon City metro station, which operates 6:30-9:30 in the morning and 4:30-7:30 pm in the evenings, Monday-Friday. 
- Washer and drier are inside the unit!

One month security deposit is required in advance in addition to the first month of rent. It can come fully furnished for additional $100/month. 

You can come and see it any time of the week.  Just contact me to make arrangements.
3315 Wyndham Cir. Alexandria, VA 22302 
",,condo,8,w/d in unit,attached garage,$1950,,1100,http://washingtondc.craigslist.org/nva/apa/4972416245.html
4994911555,Arlington,US,38.859727,10,-77.055584,VA,available now,67500, 1,1 ,cats are OK - purrr,2015-05-05,"
 CALL US TODAY! 
show contact info
x507 LOFTS 5901 bedroom 1 bath   870sqft   $2,145 - $2,155  DESCRIPTION:  This one bedroom with den apartment is the perfect combination of modern design details and thoughtfully planned use of space.  Enjoy loft living with stainless appliances, exposed HVAC, and walk-in closets, all walking distance to Pentagon Row, shopping, dining, and the Metro.  590 S 15th St  Arlington, va 22202  PROPERTY WEBSITE:  http://www.eqrworld.com/virginia/alexandria-arlington-apartments/pentagon-city/lofts-590-apartments.aspx?ilsid=93
",dogs are OK - wooof,apartment,4,w/d in unit,attached garage,$2145,no smoking,870,http://washingtondc.craigslist.org/nva/apa/4994911555.html
4985974107,,,38.818060,0,-77.169803,,available now,20769, 3,4 ,,2015-05-01,"
        Nicely Updated Single family house in Annandale 
-5 minutes walk toTJ (TJHSST, Thomas Jefferson School for Science and Engineering)
-5 minutes walk to 17M/A/B, 10 minutes to 26G/N/X,  bus to Pentagon and King street.
-4 bedrooms, three updated full baths
-Kitchen is updated with granite countertop
-2 level
-1 car garage
-Wood floor or tile floor
-Washer and Dryer 
-Energy Efficient Hybrid HVAC three years old
-Fenced back yard with swimming pool (pool can remain closed)
-no smoking inside of the house
-half acre lot with Vegetable garden area
-Move-in time negotiable
-Application Fee: $25 for each adult

-Rent: $2795 a month. security deposit of one month rent



Send e-mail with contact information for more information and set up time to show the place.
    ",,house,13,w/d in unit,attached garage,$2795,no smoking,,http://washingtondc.craigslist.org/nva/apa/4985974107.html
4970970334,Leesburg,US,39.107696,0,-77.570228,VA,available now,15000, 1.5,2 ,,2015-05-04,"
        Cozy townhome located in Crestwood Hamlet- Leesburg VA. Convenient location!! Within walking distance of restaurants, shopping, and entertainment! Spacious layout with fenced in back yard and storage shed. Nice, cheerful, and well lit with new windows, doors, and fresh paint throughout! First month rent and $1,350 security deposit due upfront.
For rent by owner. Feel free to text, call or email anytime! 
 show contact info

",,townhouse,18,laundry in bldg,street parking,$1350,,1120,http://washingtondc.craigslist.org/nva/apa/4970970334.html
4994905502,Arlington,US,38.887743,20,-77.081366,VA,available now,27000, 1,1 ,,2015-05-01,"
        Location, location, location! Well maintained condo in heart of Arlington, 3 blocks from Court House metro. This 4th floor unit features 1BR & 1BA with 750 sf of living space. Upgraded kitchen.  It comes with 2 parking spaces. Walk to metro, restaurants & shopping. Enjoy trendy lifestyle around you. The rent includes all utilities. Don't miss this one!

Add : 1210 TAFT ST #403, ARLINGTON, VA  22201
    ",,apartment,10,laundry in bldg,street parking,$1850,,750,http://washingtondc.craigslist.org/nva/apa/4994905502.html
4994902087,Arlington,US,38.878718,15,-77.103782,VA,available now,90000, 1,1 ,,2015-05-01,"
        Great modern apartment available at half ground level in new home in nice residential neighborhood. Has it's own private entrance on the side of the house, along with a private off street parking space. The Ballston / Virginia Square metro stops are a 5 minute walk. Clarendon metro (also orange line) is 10 minutes walking. Lots of light from a triple window looking out the backyard. Modern and spacious tiled bathroom. Built in shelves and desk. Washer and dryer in unit. Quick walk to Harris Teeter, Trader Joe's, numerous restaurants and bars, Gold's Gym, etc.

1 year lease. One private off-street parking spot.

Note: picture is of upstairs window, but looks similar. Will be taking pictures of the unit shortly.

I will be showing the place on Saturday April 25 at 12 noon. Please email or call to come then and I'll give you the address.

Thanks!
    ",,apartment,3,w/d in unit,off-street parking,$1595,no smoking,,http://washingtondc.craigslist.org/nva/apa/4994902087.html
4984401272,,,,,,,available now,135000, 3,4 ,cats are OK - purrr,2015-05-05,"
        You may not know that there are so many advantages to buying, especially if you have been a renter forever.~~~~~~~~~You don't have to make as much income having a mortgage verses a lease and you will see hundreds in income taxes in your paycheck each month having a mortgage.  Own the same home you are renting for hundreds less monthly. Now that is allot of savings come the end of the year!
No more landlords, security deposits or broken promises and have your first 6-8 weeks in your new home for free!
It is not as hard as many think it is to buy. There are new programs that help us assist those with a credit starting as low as 590*credit 620+, you are ready to go!
If you are ready to have the peace and stability you have always wanted under your own roof, and let's not forget the great investment as well, please send me a little information for all applying and I will contact you shortly after.......{credit score, annual income, how long at place of employment and a phone number to reach you} 
Foreclosure 2-3 yrs past   Bankruptcy 2 yrs past   Self employed 2 yrs plus and filing taxes

*The price listed is an estimated monthly payment and the picture shown is for advertisement only*
There are thousands of homes available in a large range of pricing to accommodate everyone.  We have many little to no money down options available and I can work with the seller to paying most to all your closing costs.  
I am a licensed professional real estate agent and my information is provided in the reply option above.
    ",dogs are OK - wooof,house,2,w/d in unit,attached garage,$1995,,,http://washingtondc.craigslist.org/nva/apa/4984401272.html
4951358735,,,,,,,available now,0, 4,5 ,cats are OK - purrr,2016-02-18,"
        You can own a house for less than you can rent it for!  Plus get a tax break that will save you hundreds a month on your income taxes!?  When you move, make some nice easy money from selling the house, instead of nothing when you rent!   Or rent it out to someone else and make some $$$ every month while growing your equity!  You don't have to pay your 1st mortgage payment until 45-60 days after you move in!

If your credit is 600+ I can help you now.  If it's too low, the loan officer I normally recommend my clients to use can give you some suggestions on how to improve it.

Please email me your name, number, income before taxes, and estimated credit score.  I will get back to you ASAP!  My info is shown when you hit reply.   Email is best method of contact.

**The price in the title is an estimate, it will vary based on your credit score, debt, and area you want to live.   There are hundreds of homes available for every price range, the picture is a example**
    ",dogs are OK - wooof,townhouse,0,,,$1650,,,http://washingtondc.craigslist.org/nva/apa/4951358735.html
4977258816,,,,,,,available now,0, 3.5,4 ,cats are OK - purrr,2015-04-13,"
        You can buy the same home for 100s less than renting it. Besides it being cheaper you get a tax break for paying your mortgage interest, which will save you around $50+/mo on your income taxes per 10k/year in income you have. So if you make 50 grand a year, you will save about $250/mo on your income taxes. Also as you pay off your loan, it builds your equity and when you decide to move, you can make some nice easy $$$ when you sell it. Do whatever you want to the place without permission from the owners. Feel a sense of pride owning a house.  You don't have to pay your 1st mortgage payment until 45-60 days after you move in!

Your credit only needs to be 600 to qualify!

Just send me your name, phone number, income before taxes, and estimated credit score.  I will get back to you ASAP!

My info is shown when you hit reply.  Email is best method of contact.

**The price in the title is an estimate, it will vary based on your credit score, debt, area you want to live, and some other factors. There are 100s of houses available for every price range, the pic is a example**
    ",dogs are OK - wooof,townhouse,0,,,$1300,,,http://washingtondc.craigslist.org/nva/apa/4977258816.html
4952595882,,,,,,,available now,0, 4,5 ,cats are OK - purrr,2016-02-18,"
        You can own a house for less than you can rent it for!  Plus get a tax break that will save you hundreds a month on your income taxes!?  When you move, make some nice easy money from selling the house, instead of nothing when you rent!   Or rent it out to someone else and make some $$$ every month while growing your equity!  You don't have to pay your 1st mortgage payment until 45-60 days after you move in!

If your credit is 600+ I can help you now.  If it's too low, the loan officer I normally recommend my clients to use can give you some suggestions on how to improve it.

Please email me your name, number, income before taxes, and estimated credit score.  I will get back to you ASAP!  My info is shown when you hit reply.   Email is best method of contact.

**The price in the title is an estimate, it will vary based on your credit score, debt, and area you want to live.   There are hundreds of homes available for every price range, the picture is a example**
    ",dogs are OK - wooof,house,0,,,$2000,,,http://washingtondc.craigslist.org/nva/apa/4952595882.html
4951053451,,,,,,,available now,0, 4.5,5 ,cats are OK - purrr,2016-02-17,"
        You can buy the same home for 100s less than renting it. Besides it being cheaper you get a tax break for paying your mortgage interest, which will save you around $50+/mo on your income taxes per 10k/year in income you have. So if you make 50 grand a year, you will save about $250/mo on your income taxes. Also as you pay off your loan, it builds your equity and when you decide to move, you can make some nice easy $$$ when you sell it. Do whatever you want to the place without permission from the owners. Feel a sense of pride owning a house.  You don't have to pay your 1st mortgage payment until 45-60 days after you move in!

Your credit only needs to be 600 to qualify!

Just send me your name, phone number, income before taxes, and estimated credit score.  I will get back to you ASAP!

My info is shown when you hit reply.  Email is best method of contact.

**The price in the title is an estimate, it will vary based on your credit score, debt, and area you want to live.   There are hundreds of homes available for every price range, the picture is a example**
    ",dogs are OK - wooof,house,0,,,$2300,,,http://washingtondc.craigslist.org/nva/apa/4951053451.html
4951804592,,,,,,,available now,0,,0,cats are OK - purrr,2016-02-16,"
        You can buy the same home for 100s less than renting it. Besides it being cheaper you get a tax break for paying your mortgage interest, which will save you around $50+/mo on your income taxes per 10k/year in income you have. So if you make 50 grand a year, you will save about $250/mo on your income taxes. Also as you pay off your loan, it builds your equity and when you decide to move, you can make some nice easy $$$ when you sell it. Do whatever you want to the place without permission from the owners. Feel a sense of pride owning a house.  You don't have to pay your 1st mortgage payment until 45-60 days after you move in!

Your credit only needs to be 600 to qualify!

Just send me your name, phone number, income before taxes, and estimated credit score.  I will get back to you ASAP!

My info is shown when you hit reply.  Email is best method of contact.

**The price in the title is an estimate, it will vary based on your credit score, debt, and area you want to live.   There are hundreds of homes available for every price range, the picture is a example**
",dogs are OK - wooof,house,0,,,$2600,,,http://washingtondc.craigslist.org/nva/apa/4951804592.html
4980108594,,,,,,,available now,135000, 3.5,4 ,cats are OK - purrr,2015-04-15,"
        STOP RENTING~~~~BUY and SAVE Thousands Every Single Year*****No landlords or Security Deposits!!  
Have 100's monthly in income taxes having a mortgage, none for renting.  Buy the same house you are renting for 100's less.  The combination between the two comes up to 1000's saved every year!  You actually have to make more income renting verses buying.
Wait, we can't forget about the Huge INVESTMENT~~~~~~~Credit 600 or better?  YES?
Then come let me help you find that dream home you have always wanted and have worked so hard for, instead of giving it to someone else to own a home.  We have all the little to no money down loans available(upon qualifying) and more options to help with lower monthly payment.  I can work with the seller trying to get them to pay most to all your closing costs.  Once approved, I will send you a listing of all homes available in your approval range.  If you could let us know a little information to get us started, we will contact you shortly after.
1.credit score*2.annual income*3.how long at place of employment*4.phone number to reach you*
Any foreclosure or bankruptcy needs two years past and if self employed, must be for close to two years and claiming taxes.
My information is provided in the reply option above, thank you.
*The price listed is an estimate--everyone and every home is different.  There are many homes available in a large range of prices to accommodate everyone and the picture shown is for advertisement*  All Virginia 



",dogs are OK - wooof,house,2,w/d in unit,attached garage,$2325,,,http://washingtondc.craigslist.org/nva/apa/4980108594.html
4973292467,,,,,,,available now,90000,,5,cats are OK - purrr,2015-04-10,"
        No specials here or buy one get one free, or get your first 500 dollars off or free gift card ect...
Just the facts on the savings you will see if you turn over to home ownership and say goodbye to renting.
You actually have to make more money renting a home verses buying a home.
Payments as low as 600-650 per every 100k mortgaged.
You WILL have your first 6-8 weeks in your new home FREE.
Want to make changes under the roof you are living under? Well, if it's yours, then you can and you don't have to ask anyone's permission.(Just do it)
If you take the same home and rent it, then purchase it, you would see a savings of almost 300 dollars every single month! Also, you will receive extra money in your paycheck in income taxes, having a mortgage(I don't think you get to have that bonus when your renting)
If you think about it, this is 3-4 thousand dollars every single year YOU, could have in your savings account, if you have a mortgage verses renting. 
*WE HAVE ""EVERY"" LITTLE TO NO DOWN PAYMENT LOAN AVAILABLE* and I can help get the seller to contribute to paying most to all of your closing costs!
Ready to make this step for your families peace and stability, not to include the nice investment?  Then please contact Tracy.  I am a licensed professional real estate agent and I am partnered with several excellent licensed lenders.  My information  is provided in the reply option above.
*Price listed is an estimated payment and the picture shown is for advertisement only*
    ",dogs are OK - wooof,house,3,w/d in unit,attached garage,$2200,,,http://washingtondc.craigslist.org/nva/apa/4973292467.html
4994897681,,,,,,,available now,33750, 3.5,4 ,,2015-04-25,"
        Large Home with a fenced back yard, close to golf, shopping (Costco, Target, Walmart), convenient to highway access in all directions, (DC, Tyson's, MD, PA.WV) including Dulles Airport, available for rent in Leesburg, VA. Very close to the Potomac river at Whites Ferry. Short walk to the river 1/2 mile. Ferry goes between VA and MD.

Home has alarm system. All appliances have service warranty. (2 refrigerators, over under dual oven, gourmet gas stove cooking island, large spacious kitchen, washer/dryer and basement theater room. Home has 3.5 bathrooms. Granite counter tops, large family room, dining room and living room.

An extra room in the fully finished walk up basement, could be used as a possible 5th bedroom. Gas fireplace in family room. Main level has an office/library.

Main level floors and stairs all hardwood, carpet upstairs, marble and carpet basement.

Two large areas for gardening in the backyard.
Gas heat, and pellet stove keeps utility bills low in the winter.

Large deck and stone patio in back yard.

All schools are less than 2 miles away. Great school district.

Application fee and pet deposit required. Pets considered on a case by case basis.
    ",dogs are OK - wooof,house,8,w/d in unit,attached garage,$3100,,2650,http://washingtondc.craigslist.org/nva/apa/4994897681.html
4994882232,,,38.830700,22,-77.214200,,available now,0, 2.5,3 ,cats are OK - purrr,2015-04-24,"
        Lovely Colonial town home 3 bd/2ba/2 half ba/1650 sq. ft. in Brentleigh Subdivision. Updated carpeting, new appliances, Large Rec Room with Fireplace/Fenced back yard with Shed, Inside the Beltway, Convenient to I-395, I-495 Beltway, I-95/major access roads. 1-2yr term, no smoking, no pets. Close proximity to public transportation.
    ",dogs are OK - wooof,house,0,,,$850,,2100,http://washingtondc.craigslist.org/nva/apa/4994882232.html
